1574719408	9671	30830	10876	
1574719418	9703	30955	10911	
1574719428	9736	31074	10953	
1574719438	9774	31191	10996	
1574719448	9805	31296	11030	
1574719458	9841	31394	11073	
1574719468	9872	31486	11123	
1574719478	9911	31624	11173	
1574719488	9949	31749	11206	
1574719498	9992	31855	11237	
1574719508	10033	31990	11278	
1574719518	10071	32093	11324	
1574719528	10108	32202	11358	
1574719538	10158	32339	11403	
1574719548	10192	32467	11446	
1574719558	10225	32604	11489	
1574719568	10261	32734	11522	
1574719578	10302	32841	11568	
1574719588	10344	32976	11604	
1574719598	10390	33103	11654	
1574719608	10437	33220	11686	
1574719618	10476	33341	11723	
1574719628	10516	33466	11770	
1574719638	10551	33570	11813	
1574719648	10584	33684	11848	
1574719658	10614	33810	11882	
1574719668	10653	33916	11927	
1574719678	10687	34030	11967	
1574719688	10708	34157	12005	
1574719698	10742	34264	12042	
1574719708	10785	34389	12078	
1574719718	10830	34521	12131	
1574719728	10872	34636	12168	
1574719738	10911	34749	12218	
1574719748	10950	34877	12267	
1574719758	10981	35006	12306	
1574719768	11019	35139	12341	
1574719778	11057	35264	12383	
1574719788	11095	35387	12427	
1574719798	11134	35506	12462	
1574719808	11176	35639	12503	
1574719818	11215	35757	12548	
1574719828	11250	35872	12579	
1574719838	11290	36003	12619	
1574719848	11328	36124	12656	
1574719858	11371	36256	12686	
1574719868	11416	36374	12721	
1574719878	11448	36501	12762	
1574719888	11485	36639	12807	
1574719898	11527	36766	12843	
1574719908	11564	36879	12885	
1574719918	11611	37005	12918	
1574719928	11659	37121	12961	
1574719938	11696	37253	12999	
1574719948	11729	37376	13045	
1574719958	11773	37494	13091	
1574719968	11813	37605	13141	
1574719978	11861	37728	13176	
1574719988	11885	37845	13214	
1574719998	11916	37972	13261	
1574720008	11949	38108	13300	
1574720018	11991	38224	13342	
1574720028	12037	38355	13393	
1574720038	12084	38484	13426	
1574720048	12121	38599	13461	
1574720058	12157	38707	13515	
1574720068	12203	38831	13557	
1574720078	12244	38938	13607	
1574720089	12295	39063	13646	
1574720099	12337	39194	13690	
1574720109	12372	39329	13730	
1574720119	12410	39458	13771	
1574720129	12453	39605	13814	
1574720139	12487	39733	13868	
1574720149	12520	39851	13911	
1574720159	12566	39974	13963	
1574720169	12602	40105	14012	
1574720179	12635	40225	14062	
1574720189	12663	40317	14107	
1574720199	12701	40407	14149	
1574720209	12737	40545	14188	
1574720219	12783	40654	14235	
1574720229	12814	40761	14281	
1574720239	12852	40887	14316	
1574720249	12895	41031	14357	
1574720259	12935	41180	14393	
1574720269	12986	41293	14433	
1574720279	13029	41434	14488	
1574720289	13059	41553	14529	
1574720299	13092	41676	14578	
1574720309	13130	41786	14622	
1574720319	13174	41891	14655	
1574720329	13206	42004	14700	
1574720339	13256	42131	14758	
1574720349	13301	42247	14814	
1574720359	13343	42352	14860	
1574720369	13388	42477	14908	
1574720379	13426	42598	14943	
1574720389	13465	42732	14985	
1574720399	13519	42864	15037	
1574720409	13554	42989	15089	
1574720419	13590	43106	15136	
1574720429	13626	43244	15187	
1574720439	13660	43374	15231	
1574720449	13704	43510	15283	
1574720459	13738	43615	15322	
1574720469	13785	43723	15358	
1574720479	13823	43835	15388	
1574720489	13859	43943	15431	
1574720499	13883	44075	15475	
1574720509	13910	44178	15525	
1574720519	13958	44295	15566	
1574720529	13988	44407	15619	
1574720539	14029	44529	15664	
1574720549	14064	44661	15710	
1574720559	14096	44784	15753	
